Date,BTC_Close,BTC_Volume,SP500_Close,M2
2020-09-15,10796.951171875,32509451925,3401.199951171875,18606.8
2020-09-16,10974.9052734375,30769986455,3385.489990234375,18606.8
2020-09-17,10948.990234375,38151810523,3357.010009765625,18606.8
2020-09-18,10944.5859375,26341903912,3319.469970703125,18606.8
2020-09-21,10462.259765625,28884999244,3281.06005859375,18606.8
2020-09-22,10538.4599609375,23621787804,3315.570068359375,18606.8
2020-09-23,10246.1865234375,23788661867,3236.919921875,18606.8
2020-09-24,10760.06640625,47144380902,3246.590087890625,18606.8
2020-09-25,10692.716796875,39348590957,3298.4599609375,18606.8
2020-09-28,10709.65234375,47762394731,3351.60009765625,18606.8
2020-09-29,10844.640625,46582396602,3335.469970703125,18606.8
2020-09-30,10784.4912109375,44171073700,3363.0,18606.8
2020-10-01,10619.4521484375,40023134100,3380.800048828125,18758.1
2020-10-02,10575.974609375,48661453918,3348.419921875,18758.1
2020-10-05,10793.33984375,47537578009,3408.60009765625,18758.1
2020-10-06,10604.40625,42623695307,3360.969970703125,18758.1
2020-10-07,10668.96875,37799458436,3419.43994140625,18758.1
2020-10-08,10915.685546875,63314794397,3446.830078125,18758.1
2020-10-09,11064.4580078125,22799117613,3477.139892578125,18758.1
2020-10-12,11555.36328125,26163972642,3534.219970703125,18758.1
2020-10-13,11425.8994140625,24241420251,3511.929931640625,18758.1
2020-10-14,11429.5068359375,24103426719,3488.669921875,18758.1
2020-10-15,11495.349609375,24487233058,3483.340087890625,18758.1
2020-10-16,11322.123046875,25635480772,3483.81005859375,18758.1
2020-10-19,11742.037109375,23860769928,3426.919921875,18758.1
2020-10-20,11916.3349609375,30915821592,3443.1201171875,18758.1
2020-10-21,12823.689453125,43414712626,3435.56005859375,18758.1
2020-10-22,12965.8916015625,34729759598,3453.489990234375,18758.1
2020-10-23,12931.5390625,28974975003,3465.389892578125,18758.1
2020-10-26,13075.248046875,29461458313,3400.969970703125,18758.1
2020-10-27,13654.21875,33749878156,3390.679931640625,18758.1
2020-10-28,13271.28515625,35867318895,3271.030029296875,18758.1
2020-10-29,13437.8828125,56499499598,3310.110107421875,18758.1
2020-10-30,13546.5224609375,30581485201,3269.9599609375,18758.1
2020-11-02,13550.4892578125,30771455468,3310.239990234375,18973.3
2020-11-03,13950.30078125,29869951617,3369.159912109375,18973.3
2020-11-04,14133.70703125,35116364962,3443.43994140625,18973.3
2020-11-05,15579.8486328125,40856321439,3510.449951171875,18973.3
2020-11-06,15565.880859375,39837841971,3509.43994140625,18973.3
2020-11-09,15332.3154296875,34149115566,3550.5,18973.3
2020-11-10,15290.90234375,25574938143,3545.530029296875,18973.3
2020-11-11,15701.33984375,29772374934,3572.659912109375,18973.3
2020-11-12,16276.34375,34175758344,3537.010009765625,18973.3
2020-11-13,16317.80859375,31599492172,3585.14990234375,18973.3
2020-11-16,16716.111328125,31526766675,3626.909912109375,18973.3
2020-11-17,17645.40625,39006849170,3609.530029296875,18973.3
2020-11-18,17804.005859375,49064800278,3567.7900390625,18973.3
2020-11-19,17817.08984375,36985055355,3581.8701171875,18973.3
2020-11-20,18621.314453125,36992873940,3557.5400390625,18973.3
2020-11-23,18364.12109375,42741112308,3577.590087890625,18973.3
2020-11-24,19107.46484375,51469565009,3635.409912109375,18973.3
2020-11-25,18732.12109375,43710357371,3629.64990234375,18973.3
2020-11-27,17108.40234375,38886494645,3638.35009765625,18973.3
2020-11-30,19625.8359375,47728480399,3621.6298828125,18973.3
2020-12-01,18802.998046875,49633658712,3662.449951171875,19110.3
2020-12-02,19201.091796875,37387697139,3669.010009765625,19110.3
2020-12-03,19445.3984375,31930317405,3666.719970703125,19110.3
2020-12-04,18699.765625,33872388058,3699.1201171875,19110.3
2020-12-07,19191.630859375,26896357742,3691.9599609375,19110.3
2020-12-08,18321.14453125,31692288756,3702.25,19110.3
2020-12-09,18553.916015625,34420373071,3672.820068359375,19110.3
2020-12-10,18264.9921875,25547132265,3668.10009765625,19110.3
2020-12-11,18058.904296875,27919640985,3663.4599609375,19110.3
2020-12-14,19246.64453125,22473997681,3647.489990234375,19110.3
2020-12-15,19417.076171875,26741982541,3694.6201171875,19110.3
2020-12-16,21310.59765625,44409011479,3701.169921875,19110.3
2020-12-17,22805.162109375,71378606374,3722.47998046875,19110.3
2020-12-18,23137.9609375,40387896275,3709.409912109375,19110.3
2020-12-21,22803.08203125,45852713981,3694.919921875,19110.3
2020-12-22,23783.029296875,44171632681,3687.260009765625,19110.3
2020-12-23,23241.345703125,51146161904,3690.010009765625,19110.3
2020-12-24,23735.94921875,41080759713,3703.06005859375,19110.3
2020-12-28,27084.80859375,49056742893,3735.360107421875,19110.3
2020-12-29,27362.4375,45265946774,3727.0400390625,19110.3
2020-12-30,28840.953125,51287442704,3732.0400390625,19110.3
2020-12-31,29001.720703125,46754964848,3756.070068359375,19110.3
2021-01-04,31971.9140625,81163475344,3700.64990234375,19335.0
2021-01-05,33992.4296875,67547324782,3726.860107421875,19335.0
2021-01-06,36824.36328125,75289433811,3748.139892578125,19335.0
2021-01-07,39371.04296875,84762141031,3803.7900390625,19335.0
2021-01-08,40797.609375,88107519480,3824.679931640625,19335.0
2021-01-11,35566.65625,123320567399,3799.610107421875,19335.0
2021-01-12,33922.9609375,74773277909,3801.18994140625,19335.0
2021-01-13,37316.359375,69364315979,3809.840087890625,19335.0
2021-01-14,39187.328125,63615990033,3795.5400390625,19335.0
2021-01-15,36825.3671875,67760757881,3768.25,19335.0
2021-01-19,36069.8046875,57244195486,3798.909912109375,19335.0
2021-01-20,35547.75,66834573161,3851.85009765625,19335.0
2021-01-21,30825.69921875,75643067688,3853.070068359375,19335.0
2021-01-22,33005.76171875,77207272511,3841.469970703125,19335.0
2021-01-25,32366.392578125,59897054838,3855.360107421875,19335.0
2021-01-26,32569.849609375,60255421470,3849.6201171875,19335.0
2021-01-27,30432.546875,62576762015,3750.77001953125,19335.0
2021-01-28,33466.09765625,76517157706,3787.3798828125,19335.0
2021-01-29,34316.38671875,117894572511,3714.239990234375,19335.0
2021-02-01,33537.17578125,61400400660,3773.860107421875,19571.2
2021-02-02,35510.2890625,63088585433,3826.31005859375,19571.2
2021-02-03,37472.08984375,61166818159,3830.169921875,19571.2
2021-02-04,36926.06640625,68838074392,3871.739990234375,19571.2
2021-02-05,38144.30859375,58598066402,3886.830078125,19571.2
2021-02-08,46196.46484375,101467222687,3915.590087890625,19571.2
2021-02-09,46481.10546875,91809846886,3911.22998046875,19571.2
2021-02-10,44918.18359375,87301089896,3909.8798828125,19571.2
2021-02-11,47909.33203125,81388911810,3916.3798828125,19571.2
2021-02-12,47504.8515625,76555041196,3934.830078125,19571.2
2021-02-16,49199.87109375,77049582886,3932.590087890625,19571.2
2021-02-17,52149.0078125,80820545404,3931.330078125,19571.2
2021-02-18,51679.796875,52054723579,3913.969970703125,19571.2
2021-02-19,55888.1328125,63495496918,3906.7099609375,19571.2
2021-02-22,54207.3203125,92052420332,3876.5,19571.2
2021-02-23,48824.42578125,106102492824,3881.3701171875,19571.2
2021-02-24,49705.33203125,63695521388,3925.429931640625,19571.2
2021-02-25,47093.8515625,54506565949,3829.340087890625,19571.2
2021-02-26,46339.76171875,350967941479,3811.14990234375,19571.2
2021-03-01,49631.2421875,53891300112,3901.820068359375,19810.0
2021-03-02,48378.98828125,47530897720,3870.2900390625,19810.0
2021-03-03,50538.2421875,53220811975,3819.719970703125,19810.0
2021-03-04,48561.16796875,52343816680,3768.469970703125,19810.0
2021-03-05,48927.3046875,48625928883,3841.93994140625,19810.0
2021-03-08,52246.5234375,48597428048,3821.35009765625,19810.0
2021-03-09,54824.1171875,50912227385,3875.43994140625,19810.0
2021-03-10,56008.55078125,57295577614,3898.81005859375,19810.0
2021-03-11,57805.12109375,56772343595,3939.340087890625,19810.0
2021-03-12,57332.08984375,55689944702,3943.340087890625,19810.0
2021-03-15,55907.19921875,66419369890,3968.93994140625,19810.0
2021-03-16,56804.90234375,59749798599,3962.7099609375,19810.0
2021-03-17,58870.89453125,60258313191,3974.1201171875,19810.0
2021-03-18,57858.921875,55746041000,3915.4599609375,19810.0
2021-03-19,58346.65234375,49063873786,3913.10009765625,19810.0
2021-03-22,54529.14453125,56521454974,3940.590087890625,19810.0
2021-03-23,54738.9453125,56435023914,3910.52001953125,19810.0
2021-03-24,52774.265625,70567223787,3889.139892578125,19810.0
2021-03-25,51704.16015625,67999812841,3909.52001953125,19810.0
2021-03-26,55137.3125,56652197978,3974.5400390625,19810.0
2021-03-29,57750.19921875,57625587027,3971.090087890625,19810.0
2021-03-30,58917.69140625,54414116432,3958.550048828125,19810.0
2021-03-31,58918.83203125,65520826225,3972.889892578125,19810.0
2021-04-01,59095.80859375,61669163792,4019.8701171875,20133.3
2021-04-05,59057.87890625,60706272115,4077.909912109375,20133.3
2021-04-06,58192.359375,66058027988,4073.93994140625,20133.3
2021-04-07,56048.9375,75645303584,4079.949951171875,20133.3
2021-04-08,58323.953125,53053855641,4097.169921875,20133.3
2021-04-09,58245.00390625,46655208546,4128.7998046875,20133.3
2021-04-12,59893.453125,51828688519,4127.990234375,20133.3
2021-04-13,63503.45703125,69983454362,4141.58984375,20133.3
2021-04-14,63109.6953125,77451779687,4124.66015625,20133.3
2021-04-15,63314.01171875,60954381579,4170.419921875,20133.3
2021-04-16,61572.7890625,84293007468,4185.47021484375,20133.3
2021-04-19,55724.265625,65344865159,4163.259765625,20133.3
2021-04-20,56473.03125,67849323955,4134.93994140625,20133.3
2021-04-21,53906.08984375,54926612466,4173.419921875,20133.3
2021-04-22,51762.2734375,74798630778,4134.97998046875,20133.3
2021-04-23,51093.65234375,86668667320,4180.169921875,20133.3
2021-04-26,54021.75390625,58284039825,4187.6201171875,20133.3
2021-04-27,55033.1171875,49448222757,4186.72021484375,20133.3
2021-04-28,54824.703125,48000572955,4183.18017578125,20133.3
2021-04-29,53555.109375,46088929780,4211.47021484375,20133.3
2021-04-30,57750.17578125,52395931985,4181.169921875,20133.3
2021-05-03,57200.29296875,51713139031,4192.66015625,20437.8
2021-05-04,53333.5390625,68564706967,4164.66015625,20437.8
2021-05-05,57424.0078125,69241316747,4167.58984375,20437.8
2021-05-06,56396.515625,69523285106,4201.6201171875,20437.8
2021-05-07,57356.40234375,68434023376,4232.60009765625,20437.8
2021-05-10,55859.796875,71776546298,4188.43017578125,20437.8
2021-05-11,56704.57421875,61308396325,4152.10009765625,20437.8
2021-05-12,49150.53515625,75215403907,4063.0400390625,20437.8
2021-05-13,49716.19140625,96721152926,4112.5,20437.8
2021-05-14,49880.53515625,55737497453,4173.85009765625,20437.8
2021-05-17,43537.51171875,74903638450,4163.2900390625,20437.8
2021-05-18,42909.40234375,56187365084,4127.830078125,20437.8
2021-05-19,37002.44140625,126358098747,4115.68017578125,20437.8
2021-05-20,40782.73828125,88281943359,4159.1201171875,20437.8
2021-05-21,37304.69140625,82051616861,4155.85986328125,20437.8
2021-05-24,38705.98046875,67359584098,4197.0498046875,20437.8
2021-05-25,38402.22265625,56211915803,4188.1298828125,20437.8
2021-05-26,39294.19921875,51346735160,4195.990234375,20437.8
2021-05-27,38436.96875,43210968721,4200.8798828125,20437.8
2021-05-28,35697.60546875,55200191952,4204.10986328125,20437.8
2021-06-01,36684.92578125,34639423297,4202.0400390625,20482.0
2021-06-02,37575.1796875,33070867190,4208.1201171875,20482.0
2021-06-03,39208.765625,35460750427,4192.85009765625,20482.0
2021-06-04,36894.40625,41831090187,4229.89013671875,20482.0
2021-06-07,33560.70703125,33683936663,4226.52001953125,20482.0
2021-06-08,33472.6328125,49902050442,4227.259765625,20482.0
2021-06-09,37345.12109375,53972919008,4219.5498046875,20482.0
2021-06-10,36702.59765625,43576032854,4239.18017578125,20482.0
2021-06-11,37334.3984375,38699736985,4247.43994140625,20482.0
2021-06-14,40218.4765625,43148914673,4255.14990234375,20482.0
2021-06-15,40406.26953125,46420149185,4246.58984375,20482.0
2021-06-16,38347.0625,39211635100,4223.7001953125,20482.0
2021-06-17,38053.50390625,37096670047,4221.85986328125,20482.0
2021-06-18,35787.24609375,36200887275,4166.4501953125,20482.0
2021-06-21,31676.693359375,52809038594,4224.7900390625,20482.0
2021-06-22,32505.66015625,58964353058,4246.43994140625,20482.0
2021-06-23,33723.02734375,46317108925,4241.83984375,20482.0
2021-06-24,34662.4375,33123368116,4266.490234375,20482.0
2021-06-25,31637.779296875,40230904226,4280.7001953125,20482.0
2021-06-28,34434.3359375,33892523752,4290.60986328125,20482.0
2021-06-29,35867.77734375,37901460044,4291.7998046875,20482.0
2021-06-30,35040.8359375,34059036099,4297.5,20482.0
2021-07-01,33572.1171875,37838957079,4319.93994140625,20633.7
2021-07-02,33897.046875,38728974942,4352.33984375,20633.7
2021-07-06,34235.1953125,26501259870,4343.5400390625,20633.7
2021-07-07,33855.328125,24796027477,4358.1298828125,20633.7
2021-07-08,32877.37109375,29910396946,4320.81982421875,20633.7
2021-07-09,33798.01171875,27436021028,4369.5498046875,20633.7
2021-07-12,33155.84765625,24321499537,4384.6298828125,20633.7
2021-07-13,32702.025390625,19120856669,4369.2099609375,20633.7
2021-07-14,32822.34765625,21376531210,4374.2998046875,20633.7
2021-07-15,31780.73046875,21300524237,4360.02978515625,20633.7
2021-07-16,31421.5390625,23699476918,4327.16015625,20633.7
2021-07-19,30817.83203125,20434789545,4258.490234375,20633.7
2021-07-20,29807.34765625,23148267245,4323.06005859375,20633.7
2021-07-21,32110.693359375,28203024559,4358.68994140625,20633.7
2021-07-22,32313.10546875,19555230518,4367.47998046875,20633.7
2021-07-23,33581.55078125,22552046192,4411.7900390625,20633.7
2021-07-26,37337.53515625,51022126212,4422.2998046875,20633.7
2021-07-27,39406.94140625,35097370560,4401.4599609375,20633.7
2021-07-28,39995.90625,38702404695,4400.64013671875,20633.7
2021-07-29,40008.421875,27167146027,4419.14990234375,20633.7
2021-07-30,42235.546875,33072782960,4395.259765625,20633.7
2021-08-02,39201.9453125,25595265436,4387.16015625,20844.5
2021-08-03,38152.98046875,26189830450,4423.14990234375,20844.5
2021-08-04,39747.50390625,25372562724,4402.66015625,20844.5
2021-08-05,40869.5546875,35185031017,4429.10009765625,20844.5
2021-08-06,42816.5,38226483046,4436.52001953125,20844.5
2021-08-09,46365.40234375,38734079049,4432.35009765625,20844.5
2021-08-10,45585.03125,33546019517,4436.75,20844.5
2021-08-11,45593.63671875,34319709073,4442.41015625,20844.5
2021-08-12,44428.2890625,33723620826,4460.830078125,20844.5
2021-08-13,47793.3203125,31744259539,4468.0,20844.5
2021-08-16,46004.484375,32776876610,4479.7099609375,20844.5
2021-08-17,44695.359375,33451362600,4448.080078125,20844.5
2021-08-18,44801.1875,32194123075,4400.27001953125,20844.5
2021-08-19,46717.578125,37204312299,4405.7998046875,20844.5
2021-08-20,49339.17578125,34706867452,4441.669921875,20844.5
2021-08-23,49546.1484375,34305053719,4479.52978515625,20844.5
2021-08-24,47706.1171875,35361168834,4486.22998046875,20844.5
2021-08-25,48960.7890625,32646349931,4496.18994140625,20844.5
2021-08-26,46942.21875,32666549568,4470.0,20844.5
2021-08-27,49058.66796875,34511076995,4509.3701171875,20844.5
2021-08-30,47054.984375,31847007016,4528.7900390625,20844.5
2021-08-31,47166.6875,34730363427,4522.68017578125,20844.5
2021-09-01,48847.02734375,39139399125,4524.08984375,20974.0
2021-09-02,49327.72265625,39508070319,4536.9501953125,20974.0
2021-09-03,50025.375,43206179619,4535.43017578125,20974.0
2021-09-07,46811.12890625,65210059683,4520.02978515625,20974.0
2021-09-08,46091.390625,49007762488,4514.06982421875,20974.0
2021-09-09,46391.421875,38672657013,4493.27978515625,20974.0
2021-09-10,44883.91015625,39154666597,4458.580078125,20974.0
2021-09-13,44963.07421875,40969943253,4468.72998046875,20974.0
2021-09-14,47092.4921875,38652152880,4443.0498046875,20974.0
2021-09-15,48176.34765625,30484496466,4480.7001953125,20974.0
2021-09-16,47783.359375,31764293754,4473.75,20974.0
2021-09-17,47267.51953125,28727713711,4432.990234375,20974.0
2021-09-20,42843.80078125,43909845642,4357.72998046875,20974.0
2021-09-21,40693.67578125,48701090088,4354.18994140625,20974.0
2021-09-22,43574.5078125,38139709246,4395.64013671875,20974.0
2021-09-23,44895.09765625,34244064430,4448.97998046875,20974.0
2021-09-24,42839.75,42839345714,4455.47998046875,20974.0
2021-09-27,42235.73046875,30980029059,4443.10986328125,20974.0
2021-09-28,41034.54296875,30214940550,4352.6298828125,20974.0
2021-09-29,41564.36328125,30602359905,4359.4599609375,20974.0
2021-09-30,43790.89453125,31141681925,4307.5400390625,20974.0
2021-10-01,48116.94140625,42850641582,4357.0400390625,21153.9
2021-10-04,49112.90234375,33383173002,4300.4599609375,21153.9
2021-10-05,51514.8125,35873904236,4345.72021484375,21153.9
2021-10-06,55361.44921875,49034730168,4363.5498046875,21153.9
2021-10-07,53805.984375,36807860413,4399.759765625,21153.9
2021-10-08,53967.84765625,34800873924,4391.33984375,21153.9
2021-10-11,57484.7890625,42637331698,4361.18994140625,21153.9
2021-10-12,56041.05859375,41083758949,4350.64990234375,21153.9
2021-10-13,57401.09765625,41684252783,4363.7998046875,21153.9
2021-10-14,57321.5234375,36615791366,4438.259765625,21153.9
2021-10-15,61593.94921875,51780081801,4471.3701171875,21153.9
2021-10-18,62026.078125,38055562075,4486.4599609375,21153.9
2021-10-19,64261.9921875,40471196346,4519.6298828125,21153.9
2021-10-20,65992.8359375,40788955582,4536.18994140625,21153.9
2021-10-21,62210.171875,45908121370,4549.77978515625,21153.9
2021-10-22,60692.265625,38434082775,4544.89990234375,21153.9
2021-10-25,63039.82421875,31064911614,4566.47998046875,21153.9
2021-10-26,60363.79296875,34878965587,4574.7900390625,21153.9
2021-10-27,58482.38671875,43657076893,4551.68017578125,21153.9
2021-10-28,60622.13671875,45257083247,4596.419921875,21153.9
2021-10-29,62227.96484375,36856881767,4605.3798828125,21153.9
2021-11-01,61004.40625,36150572843,4613.669921875,21327.7
2021-11-02,63226.40234375,37746665647,4630.64990234375,21327.7
2021-11-03,62970.046875,36124731509,4660.56982421875,21327.7
2021-11-04,61452.23046875,32615846901,4680.06005859375,21327.7
2021-11-05,61125.67578125,30605102446,4697.52978515625,21327.7
2021-11-08,67566.828125,41125608330,4701.7001953125,21327.7
2021-11-09,66971.828125,42357991721,4685.25,21327.7
2021-11-10,64995.23046875,48730828378,4646.7099609375,21327.7
2021-11-11,64949.9609375,35880633236,4649.27001953125,21327.7
2021-11-12,64155.94140625,36084893887,4682.85009765625,21327.7
2021-11-15,63557.87109375,30558763548,4682.7998046875,21327.7
2021-11-16,60161.24609375,46844335592,4700.89990234375,21327.7
2021-11-17,60368.01171875,39178392930,4688.669921875,21327.7
2021-11-18,56942.13671875,41388338699,4704.5400390625,21327.7
2021-11-19,58119.578125,38702407772,4697.9599609375,21327.7
2021-11-22,56289.2890625,35036121783,4682.93994140625,21327.7
2021-11-23,57569.07421875,37485803899,4690.7001953125,21327.7
2021-11-24,56280.42578125,36635566789,4701.4599609375,21327.7
2021-11-26,53569.765625,41810748221,4594.6201171875,21327.7
2021-11-29,57806.56640625,32370840356,4655.27001953125,21327.7
2021-11-30,57005.42578125,36708594618,4567.0,21327.7
2021-12-01,57229.828125,36858195307,4513.0400390625,21508.0
2021-12-02,56477.81640625,32379968686,4577.10009765625,21508.0
2021-12-03,53598.24609375,39789134215,4538.43017578125,21508.0
2021-12-06,50582.625,37707308001,4591.669921875,21508.0
2021-12-07,50700.0859375,33676814852,4686.75,21508.0
2021-12-08,50504.796875,28479699446,4701.2099609375,21508.0
2021-12-09,47672.12109375,29603577251,4667.4501953125,21508.0
2021-12-10,47243.3046875,30966005122,4712.02001953125,21508.0
2021-12-13,46737.48046875,32166727776,4668.97021484375,21508.0
2021-12-14,46612.6328125,34638619079,4634.08984375,21508.0
2021-12-15,48896.72265625,36541828520,4709.85009765625,21508.0
2021-12-16,47665.42578125,27268150947,4668.669921875,21508.0
2021-12-17,46202.14453125,32902725329,4620.64013671875,21508.0
2021-12-20,46880.27734375,30961902129,4568.02001953125,21508.0
2021-12-21,48936.61328125,27055803928,4649.22998046875,21508.0
2021-12-22,48628.51171875,24447979559,4696.56005859375,21508.0
2021-12-23,50784.5390625,28223878108,4725.7900390625,21508.0
2021-12-27,50640.41796875,24324345758,4791.18994140625,21508.0
2021-12-28,47588.85546875,33430376883,4786.35009765625,21508.0
2021-12-29,46444.7109375,30049226299,4793.06005859375,21508.0
2021-12-30,47178.125,26686491018,4778.72998046875,21508.0
2021-12-31,46306.4453125,36974172400,4766.18017578125,21508.0
2022-01-03,46458.1171875,33071628362,4796.56005859375,21566.6
2022-01-04,45897.57421875,42494677905,4793.5400390625,21566.6
2022-01-05,43569.00390625,36851084859,4700.580078125,21566.6
2022-01-06,43160.9296875,30208048289,4696.0498046875,21566.6
2022-01-07,41557.90234375,84196607520,4677.02978515625,21566.6
2022-01-10,41821.26171875,32104232331,4670.2900390625,21566.6
2022-01-11,42735.85546875,26327648900,4713.06982421875,21566.6
2022-01-12,43949.1015625,33499938689,4726.35009765625,21566.6
2022-01-13,42591.5703125,47691135082,4659.02978515625,21566.6
2022-01-14,43099.69921875,23577403399,4662.85009765625,21566.6
2022-01-18,42375.6328125,22417209227,4577.10986328125,21566.6
2022-01-19,41744.328125,23091543258,4532.759765625,21566.6
2022-01-20,40680.41796875,20382033940,4482.72998046875,21566.6
2022-01-21,36457.31640625,43011992031,4397.93994140625,21566.6
2022-01-24,36654.328125,41856658597,4410.1298828125,21566.6
2022-01-25,36954.00390625,26428189594,4356.4501953125,21566.6
2022-01-26,36852.12109375,31324598034,4349.93017578125,21566.6
2022-01-27,37138.234375,25041426629,4326.509765625,21566.6
2022-01-28,37784.33203125,22238830523,4431.85009765625,21566.6
2022-01-31,38483.125,20734730465,4515.5498046875,21566.6
2022-02-01,38743.2734375,20288500328,4546.5400390625,21621.3
2022-02-02,36952.984375,19155189416,4589.3798828125,21621.3
2022-02-03,37154.6015625,18591534769,4477.43994140625,21621.3
2022-02-04,41500.875,29412210792,4500.52978515625,21621.3
2022-02-07,43840.28515625,28641855926,4483.8701171875,21621.3
2022-02-08,44118.4453125,33079398868,4521.5400390625,21621.3
2022-02-09,44338.796875,23245887300,4587.18017578125,21621.3
2022-02-10,43565.11328125,32142048537,4504.080078125,21621.3
2022-02-11,42407.9375,26954925781,4418.64013671875,21621.3
2022-02-14,42586.91796875,20827783012,4401.669921875,21621.3
2022-02-15,44575.203125,22721659051,4471.06982421875,21621.3
2022-02-16,43961.859375,19792547657,4475.009765625,21621.3
2022-02-17,40538.01171875,26246662813,4380.259765625,21621.3
2022-02-18,40030.9765625,23310007704,4348.8701171875,21621.3
2022-02-22,38286.02734375,25493150450,4304.759765625,21621.3
2022-02-23,37296.5703125,21849073843,4225.5,21621.3
2022-02-24,38332.609375,46383802093,4288.7001953125,21621.3
2022-02-25,39214.21875,26545599159,4384.64990234375,21621.3
2022-02-28,43193.234375,35690014104,4373.93994140625,21621.3
2022-03-01,44354.63671875,32479047645,4306.259765625,21723.5
2022-03-02,43924.1171875,29183112630,4386.5400390625,21723.5
2022-03-03,42451.7890625,24967782593,4363.490234375,21723.5
2022-03-04,39137.60546875,28516271427,4328.8701171875,21723.5
2022-03-07,38062.0390625,28546143503,4201.08984375,21723.5
2022-03-08,38737.26953125,25776583476,4170.7001953125,21723.5
2022-03-09,41982.92578125,32284121034,4277.8798828125,21723.5
2022-03-10,39437.4609375,31078064711,4259.52001953125,21723.5
2022-03-11,38794.97265625,26364890465,4204.31005859375,21723.5
2022-03-14,39666.75390625,24322159070,4173.10986328125,21723.5
2022-03-15,39338.78515625,23934000868,4262.4501953125,21723.5
2022-03-16,41143.9296875,39616916192,4357.85986328125,21723.5
2022-03-17,40951.37890625,22009601093,4411.669921875,21723.5
2022-03-18,41801.15625,34421564942,4463.1201171875,21723.5
2022-03-21,41077.99609375,24615543271,4461.18017578125,21723.5
2022-03-22,42358.80859375,32004652376,4511.60986328125,21723.5
2022-03-23,42892.95703125,25242943069,4456.240234375,21723.5
2022-03-24,43960.93359375,31042992291,4520.16015625,21723.5
2022-03-25,44348.73046875,30574413034,4543.06005859375,21723.5
2022-03-28,47128.00390625,36362175703,4575.52001953125,21723.5
2022-03-29,47465.73046875,31397059069,4631.60009765625,21723.5
2022-03-30,47062.6640625,29333883962,4602.4501953125,21723.5
2022-03-31,45538.67578125,33327427106,4530.41015625,21723.5
2022-04-01,46281.64453125,38162644287,4545.85986328125,21724.3
2022-04-04,46622.67578125,32499785455,4582.64013671875,21724.3
2022-04-05,45555.9921875,29640604055,4525.1201171875,21724.3
2022-04-06,43206.73828125,39393395788,4481.14990234375,21724.3
2022-04-07,43503.84765625,26101973106,4500.2099609375,21724.3
2022-04-08,42287.6640625,27215995394,4488.27978515625,21724.3
2022-04-11,39521.90234375,33949912166,4412.52978515625,21724.3
2022-04-12,40127.18359375,30991500854,4397.4501953125,21724.3
2022-04-13,41166.73046875,27691105228,4446.58984375,21724.3
2022-04-14,39935.515625,24342001973,4392.58984375,21724.3
2022-04-18,40826.21484375,33705182072,4391.68994140625,21724.3
2022-04-19,41502.75,25303206547,4462.2099609375,21724.3
2022-04-20,41374.37890625,27819532341,4459.4501953125,21724.3
2022-04-21,40527.36328125,35372786395,4393.66015625,21724.3
2022-04-22,39740.3203125,28011716745,4271.77978515625,21724.3
2022-04-25,40458.30859375,35445730570,4296.1201171875,21724.3
2022-04-26,38117.4609375,34569088416,4175.2001953125,21724.3
2022-04-27,39241.12109375,30981015184,4183.9599609375,21724.3
2022-04-28,39773.828125,33903704907,4287.5,21724.3
2022-04-29,38609.82421875,30882994649,4131.93017578125,21724.3
2022-05-02,38529.328125,32922642426,4155.3798828125,21698.0
2022-05-03,37750.453125,27326943244,4175.47998046875,21698.0
2022-05-04,39698.37109375,36754404490,4300.169921875,21698.0
2022-05-05,36575.140625,43106256317,4146.8701171875,21698.0
2022-05-06,36040.921875,37795577489,4123.33984375,21698.0
2022-05-09,30296.953125,63355494961,3991.239990234375,21698.0
2022-05-10,31022.90625,59811038817,4001.050048828125,21698.0
2022-05-11,28936.35546875,70388855818,3935.179931640625,21698.0
2022-05-12,29047.751953125,66989173272,3930.080078125,21698.0
2022-05-13,29283.103515625,42841124537,4023.889892578125,21698.0
2022-05-16,29862.91796875,32613897286,4008.010009765625,21698.0
2022-05-17,30425.857421875,29101473475,4088.85009765625,21698.0
2022-05-18,28720.271484375,31285268319,3923.679931640625,21698.0
2022-05-19,30314.333984375,33773447707,3900.7900390625,21698.0
2022-05-20,29200.740234375,30749382605,3901.360107421875,21698.0
2022-05-23,29098.91015625,31483454557,3973.75,21698.0
2022-05-24,29655.5859375,26616506245,3941.47998046875,21698.0
2022-05-25,29562.361328125,27525063551,3978.72998046875,21698.0
2022-05-26,29267.224609375,36774325352,4057.840087890625,21698.0
2022-05-27,28627.57421875,36582005748,4158.240234375,21698.0
2022-05-31,31792.310546875,33538210634,4132.14990234375,21698.0
2022-06-01,29799.080078125,41135817341,4101.22998046875,21653.6
2022-06-02,30467.48828125,29083562061,4176.81982421875,21653.6
2022-06-03,29704.390625,26175547452,4108.5400390625,21653.6
2022-06-06,31370.671875,31947336829,4121.43017578125,21653.6
2022-06-07,31155.478515625,40770974039,4160.68017578125,21653.6
2022-06-08,30214.35546875,30242059107,4115.77001953125,21653.6
2022-06-09,30111.998046875,21692004719,4017.820068359375,21653.6
2022-06-10,29083.8046875,29867476527,3900.860107421875,21653.6
2022-06-13,22487.388671875,68204556440,3749.6298828125,21653.6
2022-06-14,22206.79296875,50913575242,3735.47998046875,21653.6
2022-06-15,22572.83984375,54912007015,3789.989990234375,21653.6
2022-06-16,20381.650390625,31183975654,3666.77001953125,21653.6
